,index,Unnamed: 0,folder,dialogueID,date,from1,chatter,cycle,text,Label
860,1955,1955,60,339.tsv,2008-01-06T17:32:00.000Z,robdeman,chatter1,,it says gutsy now,
861,1956,1956,60,339.tsv,2008-01-06T17:33:00.000Z,robdeman,chatter1,,so it downloaded like 98MBs or something.. but whats next?,
862,1958,1958,60,339.tsv,2008-01-06T17:33:00.000Z,robdeman,chatter1,,mm I did 'sudo sed 's/edgy/gusty/g' /etc/apt/sources.list && sudo aptitude update && sudo aptitude dist-upgrade',
863,1960,1960,60,339.tsv,2008-01-06T17:34:00.000Z,robdeman,chatter1,,how come its not upgrading then?,
864,1964,1964,60,339.tsv,2008-01-06T17:36:00.000Z,robdeman,chatter1,,yeah,
865,1967,1967,60,339.tsv,2008-01-06T17:36:00.000Z,robdeman,chatter1,,what do I type now then,
866,1972,1972,60,339.tsv,2008-01-06T17:38:00.000Z,robdeman,chatter1,,let me try another mirror,
867,1974,1974,60,339.tsv,2008-01-06T17:39:00.000Z,robdeman,chatter1,,im going to use http://pastebin.com/me696063,
868,1977,1977,60,339.tsv,2008-01-06T17:40:00.000Z,robdeman,chatter1,,israel .. just here temporarily,
869,1978,1978,60,339.tsv,2008-01-06T17:40:00.000Z,robdeman,chatter1,,yeah ok,
870,1981,1981,60,220.tsv,2008-03-26T19:55:00.000Z,user_ubuntu,chatter1,0.0,anybody here who uses the starterbar from gdesklets?,
871,1982,1982,60,220.tsv,2008-03-26T19:57:00.000Z,user_ubuntu,chatter1,,anybody here who uses the starterbar from gdesklets?,
872,1986,1986,60,220.tsv,2008-03-26T20:40:00.000Z,user_ubuntu,chatter1,,I can't add any new icons or applications,
873,1988,1988,60,220.tsv,2008-03-26T20:41:00.000Z,user_ubuntu,chatter1,,when I try this nothing happens,
874,1990,1990,60,220.tsv,2008-03-26T20:42:00.000Z,user_ubuntu,chatter1,,there is one questionmark which jumps around if the courser is over it,
875,1991,1991,60,220.tsv,2008-03-26T20:42:00.000Z,user_ubuntu,chatter1,,0.35,
876,1992,1992,60,220.tsv,2008-03-26T20:43:00.000Z,user_ubuntu,chatter1,,0.35.3,2
877,1994,1994,60,220.tsv,2008-03-26T20:43:00.000Z,user_ubuntu,chatter1,,noodlesgc,
878,1995,1995,60,220.tsv,2008-03-26T20:43:00.000Z,user_ubuntu,chatter1,,firefox,
879,1998,1998,60,220.tsv,2008-03-26T20:45:00.000Z,user_ubuntu,chatter1,,s.o.,
880,1999,1999,60,220.tsv,2008-03-26T20:45:00.000Z,user_ubuntu,chatter1,,found,
881,2002,2002,60,220.tsv,2008-03-26T20:46:00.000Z,user_ubuntu,chatter1,,no,
882,2003,2003,60,220.tsv,2008-03-26T20:47:00.000Z,user_ubuntu,chatter1,,any other idea,
883,2005,2005,60,220.tsv,2008-03-26T20:48:00.000Z,user_ubuntu,chatter1,,"the desklet 'rythmlet' doesn't work, too. sensor missing.",
884,2008,2008,60,220.tsv,2008-03-26T20:50:00.000Z,user_ubuntu,chatter1,,k,
885,2010,2010,60,220.tsv,2008-03-26T20:50:00.000Z,user_ubuntu,chatter1,,yes,
886,2012,2012,60,220.tsv,2008-03-26T20:51:00.000Z,user_ubuntu,chatter1,,k,
887,2014,2014,60,220.tsv,2008-03-26T20:51:00.000Z,user_ubuntu,chatter1,,i did,
888,2016,2016,60,220.tsv,2008-03-26T20:52:00.000Z,user_ubuntu,chatter1,,ok,
889,2018,2018,60,220.tsv,2008-03-26T20:53:00.000Z,user_ubuntu,chatter1,,"it works, but there isn't the firefox icon",
890,2020,2020,60,220.tsv,2008-03-26T20:53:00.000Z,user_ubuntu,chatter1,,how can i add other applications,
891,2021,2021,60,220.tsv,2008-03-26T20:54:00.000Z,user_ubuntu,chatter1,,"the icon is set, but it isn't show",
892,2023,2023,60,220.tsv,2008-03-26T20:55:00.000Z,user_ubuntu,chatter1,,yes,
893,2024,2024,60,220.tsv,2008-03-26T20:55:00.000Z,user_ubuntu,chatter1,,there are only questionmarks,
894,2025,2025,60,220.tsv,2008-03-26T20:56:00.000Z,user_ubuntu,chatter1,,how can I add other applications,
895,2027,2027,60,220.tsv,2008-03-26T20:58:00.000Z,user_ubuntu,chatter1,,but i don't know the command to create the other applications,
896,2029,2029,60,220.tsv,2008-03-26T21:00:00.000Z,user_ubuntu,chatter1,,ok i try,
897,2030,2030,60,220.tsv,2008-03-26T21:02:00.000Z,user_ubuntu,chatter1,,could the sensor be broken?,
898,2032,2032,60,220.tsv,2008-03-26T21:04:00.000Z,user_ubuntu,chatter1,,now it works with drag and drop,
899,2033,2033,60,220.tsv,2008-03-26T21:04:00.000Z,user_ubuntu,chatter1,,but it doesn't show icons,
900,2035,2035,60,220.tsv,2008-03-26T21:04:00.000Z,user_ubuntu,chatter1,,only questionmarks,
901,2037,2037,60,220.tsv,2008-03-26T21:07:00.000Z,user_ubuntu,chatter1,, do you know something about rythmlet?,
902,2039,2039,60,220.tsv,2008-03-26T21:08:00.000Z,user_ubuntu,chatter1,,what your gdesklet version?,
903,2041,2041,60,269.tsv,2007-09-19T09:54:00.000Z,vsayikiran,chatter1,0.0,has anybody used tethereal,
904,2045,2045,60,269.tsv,2007-09-19T09:56:00.000Z,vsayikiran,chatter1,,is wireshark easy to use,
905,2048,2048,60,269.tsv,2007-09-19T09:57:00.000Z,vsayikiran,chatter1,,"i mean , is wireshark GUI based or command based like nmap",
906,2054,2054,60,269.tsv,2007-09-27T11:55:00.000Z,vsayikiran,chatter1,,after disabling it will be able to browse network places,
907,2056,2056,60,269.tsv,2007-09-27T11:56:00.000Z,vsayikiran,chatter1,,which services in my pc will be disabled if unselect that option?,5
908,2058,2058,60,269.tsv,2007-09-27T11:57:00.000Z,vsayikiran,chatter1,,is it important,
909,2060,2060,60,269.tsv,2007-09-27T11:58:00.000Z,vsayikiran,chatter1,,i dont have much idea about these things thats why i am asking,
910,2062,2062,60,269.tsv,2007-09-27T12:00:00.000Z,vsayikiran,chatter1,,"for example, i think i use a pen drive is it UPNP device",
911,2065,2065,60,269.tsv,2007-09-27T12:02:00.000Z,vsayikiran,chatter1,,any example so i can know what are those UPNP services,
912,2068,2068,60,269.tsv,2007-09-27T12:03:00.000Z,vsayikiran,chatter1,,well i am not using any of those here,
913,2069,2069,60,269.tsv,2007-09-27T12:04:00.000Z,vsayikiran,chatter1,,is there any equivalent of NBTrio like in windows,
914,2071,2071,60,269.tsv,2007-09-27T12:06:00.000Z,vsayikiran,chatter1,,"NBTrio is a protocol in windows for file sharing in LAN , names resolution protocol, is there any equivalent in linux?",
915,2073,2073,60,269.tsv,2007-09-27T12:08:00.000Z,vsayikiran,chatter1,,so if i disable this service then i wont be able to browse LAN,
916,2075,2075,60,269.tsv,2007-09-27T12:08:00.000Z,vsayikiran,chatter1,,since for browsing LAN the OS needs to resovle names into IP address,
917,2076,2076,60,269.tsv,2007-09-27T12:09:00.000Z,vsayikiran,chatter1,,like in windows if i disable NetBios,
918,2078,2078,60,269.tsv,2007-09-27T12:10:00.000Z,vsayikiran,chatter1,,then to access somebodys pc i have to type IP address and not smb;//computername,
919,2079,2079,60,269.tsv,2007-09-28T14:41:00.000Z,vsayikiran,chatter1,,do you have any idea how to use bluetooth,
920,2082,2082,60,269.tsv,2007-09-30T09:24:00.000Z,vsayikiran,chatter1,,for some files i am not able to edit for some files,
921,2084,2084,60,269.tsv,2007-09-30T09:25:00.000Z,vsayikiran,chatter1,,"built in tag editor doesn't display much info, i am able to more detail in winamp(WinXP)",
922,2085,2085,60,269.tsv,2007-09-30T09:25:00.000Z,vsayikiran,chatter1,,all files are mp3 format,
923,2087,2087,60,269.tsv,2007-09-30T09:26:00.000Z,vsayikiran,chatter1,,even the file permissions are set for allowing write,
924,2089,2089,60,269.tsv,2007-09-30T09:26:00.000Z,vsayikiran,chatter1,,"i mean there are few tags displayed,",
925,2091,2091,60,269.tsv,2007-09-30T09:27:00.000Z,vsayikiran,chatter1,,there are some tags wisible in winamp not shown here,
926,2093,2093,60,269.tsv,2007-09-30T09:29:00.000Z,vsayikiran,chatter1,,"winamp has like original artist, album artist etc i dont remember all now",
927,2094,2094,60,269.tsv,2007-09-30T09:29:00.000Z,vsayikiran,chatter1,,"leave it, but tellme why i am not able to edit tags for some files",
928,2095,2095,60,269.tsv,2007-09-30T09:32:00.000Z,vsayikiran,chatter1,,please tell me why i am able to edit tags for some files,
929,2097,2097,60,269.tsv,2007-09-30T09:34:00.000Z,vsayikiran,chatter1,,why i am not able to edit tags for some fils,
930,2098,2098,60,269.tsv,2007-09-30T09:34:00.000Z,vsayikiran,chatter1,,i have checked file permissions properly,
931,2099,2099,60,269.tsv,2007-09-30T09:35:00.000Z,vsayikiran,chatter1,,"file permissions allow me to write n edit files, but i3tag editor doesnt save any changes",
932,2100,2100,60,269.tsv,2007-10-02T08:58:00.000Z,vsayikiran,chatter1,1.0,"the output of netstat -t doesn't display complete foreign address, why? it only shows the subnet to which the foreign pc belongs",
933,2101,2101,60,29.tsv,2011-10-03T11:13:00.000Z,sebastian,chatter1,0.0,"OK, I CANT MAKE AN .EXE FILE EXECUTABLE, I MAKE IT RIGHT CLICK, PROPERTIES, PERMISSIONS, BUT IT DOESNT APPEAR THE BOX TO CHECK IT",
934,2102,2102,60,29.tsv,2011-10-03T11:13:00.000Z,sebastian,chatter1,,yes yes,
935,2103,2103,60,29.tsv,2011-10-03T11:13:00.000Z,sebastian,chatter1,,I have wine,
936,2104,2104,60,29.tsv,2011-10-03T11:14:00.000Z,sebastian,chatter1,,I have it,
937,2105,2105,60,29.tsv,2011-10-03T11:14:00.000Z,sebastian,chatter1,,but to run an .exe file I need to make it executable,7
938,2106,2106,60,29.tsv,2011-10-03T11:15:00.000Z,sebastian,chatter1,,I think I own the folder,
939,2107,2107,60,29.tsv,2011-10-03T11:15:00.000Z,sebastian,chatter1,,"I recently upgraded to xubuntu, In ubuntu 10.04 I was able to make it but now in xubuntu the option doesnt appear",
940,2108,2108,60,29.tsv,2011-10-03T11:16:00.000Z,sebastian,chatter1,,"Yes, becaouse to run an exe file you need to mark a permission, and it doesnt appear to me anymore",
941,2109,2109,60,29.tsv,2011-10-03T11:17:00.000Z,sebastian,chatter1,,the file is the ares galaxy instaleer,
942,2110,2110,60,29.tsv,2011-10-03T11:17:00.000Z,sebastian,chatter1,,installer,
943,2120,2120,60,29.tsv,2011-10-29T23:20:00.000Z,sebastian,chatter1,,i'm ready,
944,2122,2122,60,29.tsv,2011-10-29T23:21:00.000Z,sebastian,chatter1,,i've already did that,
945,2123,2123,60,29.tsv,2011-10-29T23:22:00.000Z,sebastian,chatter1,,what's next,
946,2125,2125,60,29.tsv,2011-10-29T23:22:00.000Z,sebastian,chatter1,,what i am looking for?,
947,2127,2127,60,29.tsv,2011-10-29T23:24:00.000Z,sebastian,chatter1,,"the last time it freezed, this was in the screen.",
948,2128,2128,60,29.tsv,2011-10-29T23:25:00.000Z,sebastian,chatter1,,i'll put it on a pastebin,
949,2129,2129,60,29.tsv,2011-10-29T23:25:00.000Z,sebastian,chatter1,,wait me,
950,2130,2130,60,29.tsv,2011-10-29T23:28:00.000Z,sebastian,chatter1,,this is what was on that screen http://pastebin.com/WQ4159pg,
951,2132,2132,60,29.tsv,2011-10-29T23:30:00.000Z,sebastian,chatter1,,"I am confused, because i've installed the 11.10 version, and it did the same thing, so i said 'oh well, it's this version, let's try the 10.04'",
952,2133,2133,60,29.tsv,2011-10-29T23:31:00.000Z,sebastian,chatter1,,but it did the same thing after all,
953,2136,2136,60,29.tsv,2011-10-29T23:32:00.000Z,sebastian,chatter1,,ok i'll try it.,
954,2137,2137,60,29.tsv,2011-10-29T23:32:00.000Z,sebastian,chatter1,,thanks buddy,
955,2138,2138,60,29.tsv,2011-10-29T23:44:00.000Z,sebastian,chatter1,,i tried to boot the LiveCD but it leads me to the installation proces and it doesn't have any memtest,
956,2140,2140,60,29.tsv,2011-10-29T23:46:00.000Z,sebastian,chatter1,,should i install memtest??,
957,2143,2143,60,29.tsv,2011-10-29T23:48:00.000Z,sebastian,chatter1,,When? when the purple screen appears??,
958,2145,2145,60,29.tsv,2011-10-30T00:24:00.000Z,sebastian,chatter1,,i did the memtest,
959,2147,2147,60,29.tsv,2011-10-30T00:24:00.000Z,sebastian,chatter1,,it says pass complete. No errors,
960,2148,2148,60,29.tsv,2011-10-30T00:25:00.000Z,sebastian,chatter1,,but i got a doubt.,
961,2150,2150,60,29.tsv,2011-10-30T00:25:00.000Z,sebastian,chatter1,,"it says two things that atract my atention. 1. ECC disables, 2. Single channel (64-bit)",
962,2151,2151,60,29.tsv,2011-10-30T00:26:00.000Z,sebastian,chatter1,,it means that my sistem is 64 bit?,
963,2153,2153,60,29.tsv,2011-10-30T00:30:00.000Z,sebastian,chatter1,,nop i'm running 32-bit,
964,2155,2155,60,29.tsv,2011-10-30T00:32:00.000Z,sebastian,chatter1,,it freeze till the point i have to hard reset,
965,2156,2156,60,29.tsv,2011-10-30T00:32:00.000Z,sebastian,chatter1,,what is swap?,
966,2159,2159,60,29.tsv,2011-10-30T00:33:00.000Z,sebastian,chatter1,,"everything, the screen goes black and leaves the pointer freezed",
967,2161,2161,60,65.tsv,2011-05-13T09:12:00.000Z,cordoval,chatter1,0.0,the contents,
968,2162,2162,60,65.tsv,2011-05-13T09:12:00.000Z,cordoval,chatter1,,i did the bind,
969,2163,2163,60,65.tsv,2011-05-13T09:12:00.000Z,cordoval,chatter1,,how to unbind,
970,2164,2164,60,65.tsv,2011-05-13T09:13:00.000Z,cordoval,chatter1,,how do I do that,
971,2165,2165,60,65.tsv,2011-05-13T09:15:00.000Z,cordoval,chatter1,,okI was able to unmount it,7
972,2166,2166,60,65.tsv,2011-05-13T09:16:00.000Z,cordoval,chatter1,,there must be a way to copy files though,
973,2167,2167,60,65.tsv,2011-05-13T09:16:00.000Z,cordoval,chatter1,,I do sudo chroot,
974,2168,2168,60,65.tsv,2011-05-13T09:16:00.000Z,cordoval,chatter1,,"and on media see andy,s",
975,2169,2169,60,65.tsv,2011-05-13T09:16:00.000Z,cordoval,chatter1,,I need to see my usbhard disk there,
976,2170,2170,60,65.tsv,2011-05-13T09:16:00.000Z,cordoval,chatter1,,to move files,
977,2182,2182,60,65.tsv,2011-05-13T09:28:00.000Z,cordoval,chatter1,,ask ActionParsnip: he was the one that started all this mess,
978,2183,2183,60,65.tsv,2011-05-13T09:29:00.000Z,cordoval,chatter1,,I could not read some folders from mounted disk,
979,2184,2184,60,65.tsv,2011-05-13T09:29:00.000Z,cordoval,chatter1,,the folders were not accessible,
980,2195,2195,60,65.tsv,2011-05-13T09:36:00.000Z,cordoval,chatter1,,too late,
981,2201,2201,60,65.tsv,2011-05-13T09:43:00.000Z,cordoval,chatter1,,oh these links,
982,2204,2204,60,65.tsv,2011-05-13T09:53:00.000Z,cordoval,chatter1,,"do you have ideas on the atheros problem then, how could I solve it without breaking or what can I try?",
983,2216,2216,60,65.tsv,2011-05-13T10:04:00.000Z,cordoval,chatter1,,"because it was not telling me the exact numbers, because it gave me similar results with my other laptop but i noticed that it was super slow",
984,2218,2218,60,65.tsv,2011-05-13T10:05:00.000Z,cordoval,chatter1,,how should i measure speed or test for good communication?,
985,2221,2221,60,327.tsv,2007-01-13T06:53:00.000Z,Jordan_U,chatter1,0.0,What problem are you having?,
986,2223,2223,60,327.tsv,2007-01-13T06:57:00.000Z,Jordan_U,chatter1,,Did you install the sun JVM and update alternatives?,
987,2225,2225,60,327.tsv,2007-01-13T07:02:00.000Z,Jordan_U,chatter1,,What is the output of: update-java-alternatives -l,
988,2226,2226,60,327.tsv,2007-01-13T07:04:00.000Z,Jordan_U,chatter1,,run:   sudo update-java-alternatives -s java-1.5.0-sun,
989,2227,2227,60,327.tsv,2007-01-13T07:04:00.000Z,Jordan_U,chatter1,, see if that fixes your java problems,0
990,2230,2230,60,327.tsv,2007-01-13T07:07:00.000Z,Jordan_U,chatter1,,"In what way smeared, generally blurry or like sombody smeared one part of it?",
991,2232,2232,60,327.tsv,2007-01-13T07:09:00.000Z,Jordan_U,chatter1,,What graphics card?,
992,2233,2233,60,327.tsv,2007-01-13T07:11:00.000Z,Jordan_U,chatter1,,Look at your hardware in System -> Administration -> devices,
993,2234,2234,60,327.tsv,2007-01-13T07:15:00.000Z,Jordan_U,chatter1,,install 915resolution ( sudo apt-get install 915resolution ),
994,2237,2237,60,327.tsv,2007-01-13T07:17:00.000Z,Jordan_U,chatter1,,"I have never used this program before, try just restarting the GUI ( x ) by pressing ctrl+alt+backspace",
995,2238,2238,60,327.tsv,2007-01-13T07:19:00.000Z,Jordan_U,chatter1,,Did it work?,
996,2240,2240,60,327.tsv,2007-01-13T07:20:00.000Z,Jordan_U,chatter1,,Is that a yes?,
997,2242,2242,60,327.tsv,2007-01-13T07:22:00.000Z,Jordan_U,chatter1,,You should be able to get the exact same resolution in linux as you get in windows,
998,2243,2243,60,327.tsv,2007-01-13T07:39:00.000Z,Jordan_U,chatter1,,"Ok, that means that you probably still arent getting your full resolution",
999,2244,2244,60,327.tsv,2007-01-13T07:24:00.000Z,Jordan_U,chatter1,,What kind of display do you have?,
1000,2245,2245,60,327.tsv,2007-01-13T07:25:00.000Z,Jordan_U,chatter1,,Go into System -> Preferences -> Font,
1001,2246,2246,60,327.tsv,2007-01-13T07:25:00.000Z,Jordan_U,chatter1,,choose subpixel smoothing,
1002,2247,2247,60,327.tsv,2007-01-13T07:27:00.000Z,Jordan_U,chatter1,,If that doesn't look better try the other font rendering options,
1003,2249,2249,60,327.tsv,2007-01-13T07:29:00.000Z,Jordan_U,chatter1,,it should be imediate,
1004,2251,2251,60,327.tsv,2007-01-13T07:31:00.000Z,Jordan_U,chatter1,,"It is the order of the red green and blue pixels on the screen that make up one color pixel, it has to do with antiailiasing, basically just choose the one that looks best",
1005,2253,2253,60,327.tsv,2007-01-13T07:36:00.000Z,Jordan_U,chatter1,,Do you have 'hinting' set to full?,
1006,2256,2256,60,327.tsv,2007-01-13T07:37:00.000Z,Jordan_U,chatter1,,"Sorry, click 'details to see more options",
1007,2259,2259,60,327.tsv,2007-01-13T07:41:00.000Z,Jordan_U,chatter1,,The only reason I can think of for you not getting full resolution is that your video memory is set too low in the BIOS ( windows simply ignores this setting which is why you have full resolution in windows ),
1008,2261,2261,60,327.tsv,2007-01-13T07:42:00.000Z,Jordan_U,chatter1,,"The amount of memory used for the graphics card, you want more",
1009,2263,2263,60,327.tsv,2007-01-13T07:44:00.000Z,Jordan_U,chatter1,,"when you go into the BIOS menu it should have 2 or 3 options, choose the highest",
1010,2266,2266,60,327.tsv,2007-01-13T07:56:00.000Z,Jordan_U,chatter1,,"Ok, do you know what resolution you get in windows?",
1011,2267,2267,60,327.tsv,2007-01-13T07:58:00.000Z,Jordan_U,chatter1,,"Ok, please do to confirm weather or not it is a resolution problem",
1012,2270,2270,60,327.tsv,2007-01-13T08:10:00.000Z,Jordan_U,chatter1,,Yes,
1013,2271,2271,60,327.tsv,2007-01-13T08:10:00.000Z,Jordan_U,chatter1,,What is the problem?,
1014,2273,2273,60,327.tsv,2007-01-13T08:12:00.000Z,Jordan_U,chatter1,,You have all the drivers you need right now in linux.,
1015,2274,2274,60,327.tsv,2007-01-13T08:31:00.000Z,Jordan_U,chatter1,,Did you get your display problems fixed?,
1016,2277,2277,60,327.tsv,2007-01-13T08:44:00.000Z,Jordan_U,chatter1,,are you talking about in windows now or in Ubuntu?,
1017,2278,2278,60,327.tsv,2007-01-13T08:48:00.000Z,Jordan_U,chatter1,,You could try ##windows,
1018,2280,2280,60,327.tsv,2007-01-13T09:54:00.000Z,Jordan_U,chatter1,1.0,"Yea, I'm back",
1019,2281,2281,60,249.tsv,2008-01-22T05:15:00.000Z,Shadow147,chatter1,0.0,I was told ext3 don't need to be defragmented,
1020,2283,2283,60,249.tsv,2008-01-22T05:23:00.000Z,Shadow147,chatter1,,I use VLC manly,
1021,2286,2286,60,249.tsv,2008-01-29T06:39:00.000Z,Shadow147,chatter1,,yea,
1022,2288,2288,60,249.tsv,2008-01-29T06:39:00.000Z,Shadow147,chatter1,,yea I am compiling from surce,
